custom_id,pilot_row_id,category,explanation_id,candidate_index,candidate_rank_by_market_error,num_candidates_for_prompt,is_best_candidate,is_recommended_candidate,is_positive_improvement,schema_valid,market_delta,explanation_delta,posterior,posterior_error_to_market,improvement_vs_persistence,delta_error,direction_match,selected_evidence_count,evidence_weights_count,confidence,has_evidence_irrelevance,selected_with_irrelevance,top_posterior_selected,top_prior_selected,posterior_top_k_selected,prior_top_k_selected,random_candidate_selected,magnitude,class_source_credibility,class_base_rate_calibration,class_resolution_rule,class_causal_chain,class_direct_resolution,class_trend_continuation,class_overreaction_correction,class_underreaction_correction,class_evidence_irrelevance,class_market_microstructure,class_other,magnitude_none,magnitude_small,magnitude_moderate,magnitude_large,dataset,confidence_raw,confidence_out_of_bounds,prior,market_after,abs_market_delta,abs_explanation_delta,market_direction,candidate_direction,market_move_bin,valid_candidate_count_bin,selector,_metric,confidence_z,posterior_z,abs_explanation_delta_z,selected_evidence_count_z,evidence_weights_count_z,selector_score
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2647__mixed_blind__neutral_forecaster__s00,kalshi_train_2647,Economics,E2,1,1,4,True,False,False,True,-0.0549,0.0,0.1421,0.0549,0.0,0.0549,False,1.0,0.0,0.5,True,True,False,False,True,True,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.5,False,0.1421,0.0872,0.0549,0.0,down,flat,medium,4,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2647__mixed_blind__neutral_forecaster__s00,kalshi_train_2647,Economics,E2,1,1,4,True,False,False,True,-0.0549,0.0,0.1421,0.0549,0.0,0.0549,False,1.0,0.0,0.5,True,True,False,False,True,True,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.5,False,0.1421,0.0872,0.0549,0.0,down,flat,medium,4,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2647__mixed_blind__neutral_forecaster__s00,kalshi_train_2647,Economics,E2,1,1,4,True,False,False,True,-0.0549,0.0,0.1421,0.0549,0.0,0.0549,False,1.0,0.0,0.5,True,True,False,False,True,True,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.5,False,0.1421,0.0872,0.0549,0.0,down,flat,medium,4,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2647__mixed_blind__neutral_forecaster__s00,kalshi_train_2647,Economics,E2,1,1,4,True,False,False,True,-0.0549,0.0,0.1421,0.0549,0.0,0.0549,False,1.0,0.0,0.5,True,True,False,False,True,True,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.5,False,0.1421,0.0872,0.0549,0.0,down,flat,medium,4,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E1,0,2,5,False,True,True,True,0.0545999999999999,0.0049999999999999,0.345,0.0496,0.0049999999999999,0.0496,True,1.0,1.0,0.7,False,False,False,False,True,True,False,small,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.3400000000000001,0.39459999999999995,0.0545999999999999,0.0049999999999999,up,up,medium,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E1,0,2,5,False,True,True,True,0.0545999999999999,0.0049999999999999,0.345,0.0496,0.0049999999999999,0.0496,True,1.0,1.0,0.7,False,False,False,False,True,True,False,small,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.3400000000000001,0.39459999999999995,0.0545999999999999,0.0049999999999999,up,up,medium,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E2,1,1,5,True,False,True,True,0.0545999999999999,0.0149999999999999,0.355,0.0396,0.0149999999999999,0.0396,True,1.0,1.0,0.8,False,False,False,False,True,True,False,small,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.3400000000000001,0.39459999999999995,0.0545999999999999,0.0149999999999999,up,up,medium,5,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E2,1,1,5,True,False,True,True,0.0545999999999999,0.0149999999999999,0.355,0.0396,0.0149999999999999,0.0396,True,1.0,1.0,0.8,False,False,False,False,True,True,False,small,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.3400000000000001,0.39459999999999995,0.0545999999999999,0.0149999999999999,up,up,medium,5,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E4,3,5,5,False,False,False,True,0.0545999999999999,-0.015,0.325,0.0696,-0.015,0.0696,False,1.0,1.0,0.6,False,False,False,False,True,True,False,small,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,train_all_batches,0.6,False,0.34,0.39459999999999995,0.0545999999999999,0.015,up,down,medium,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E4,3,5,5,False,False,False,True,0.0545999999999999,-0.015,0.325,0.0696,-0.015,0.0696,False,1.0,1.0,0.6,False,False,False,False,True,True,False,small,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,train_all_batches,0.6,False,0.34,0.39459999999999995,0.0545999999999999,0.015,up,down,medium,5,max_abs_update,0.015,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E1,0,2,5,False,True,True,True,0.0545999999999999,0.0049999999999999,0.345,0.0496,0.0049999999999999,0.0496,True,1.0,1.0,0.7,False,False,False,False,True,True,False,small,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.3400000000000001,0.39459999999999995,0.0545999999999999,0.0049999999999999,up,up,medium,5,min_abs_update,0.0049999999999999,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E2,1,1,5,True,False,True,True,0.0545999999999999,0.0149999999999999,0.355,0.0396,0.0149999999999999,0.0396,True,1.0,1.0,0.8,False,False,False,False,True,True,False,small,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.3400000000000001,0.39459999999999995,0.0545999999999999,0.0149999999999999,up,up,medium,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E4,3,5,5,False,False,False,True,0.0545999999999999,-0.015,0.325,0.0696,-0.015,0.0696,False,1.0,1.0,0.6,False,False,False,False,True,True,False,small,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,train_all_batches,0.6,False,0.34,0.39459999999999995,0.0545999999999999,0.015,up,down,medium,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E1,0,2,5,False,True,True,True,0.0545999999999999,0.0049999999999999,0.345,0.0496,0.0049999999999999,0.0496,True,1.0,1.0,0.7,False,False,False,False,True,True,False,small,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.3400000000000001,0.39459999999999995,0.0545999999999999,0.0049999999999999,up,up,medium,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E1,0,2,5,False,True,True,True,0.0545999999999999,0.0049999999999999,0.345,0.0496,0.0049999999999999,0.0496,True,1.0,1.0,0.7,False,False,False,False,True,True,False,small,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.3400000000000001,0.39459999999999995,0.0545999999999999,0.0049999999999999,up,up,medium,5,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,kalshi_train_0417,Politics,E2,1,1,5,True,False,True,True,0.0545999999999999,0.0149999999999999,0.355,0.0396,0.0149999999999999,0.0396,True,1.0,1.0,0.8,False,False,False,False,True,True,False,small,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.3400000000000001,0.39459999999999995,0.0545999999999999,0.0149999999999999,up,up,medium,5,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,max_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,kalshi_train_0042,Politics,E1,0,1,5,True,True,False,True,0.0539999999999999,0.0,0.4736,0.0539999999999999,0.0,0.0539999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.4736,0.5276,0.0539999999999999,0.0,up,flat,medium,5,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E4,3,1,5,True,True,False,True,0.0535999999999999,0.0,0.88,0.0535999999999999,0.0,0.0535999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.88,0.9335999999999999,0.0535999999999999,0.0,up,flat,medium,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E1,0,5,5,False,False,False,True,0.0535999999999999,-0.02,0.86,0.0736,-0.02,0.0736,False,1.0,1.0,0.7,False,False,False,False,False,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.88,0.9335999999999999,0.0535999999999999,0.02,up,down,medium,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E4,3,1,5,True,True,False,True,0.0535999999999999,0.0,0.88,0.0535999999999999,0.0,0.0535999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.88,0.9335999999999999,0.0535999999999999,0.0,up,flat,medium,5,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E4,3,1,5,True,True,False,True,0.0535999999999999,0.0,0.88,0.0535999999999999,0.0,0.0535999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.88,0.9335999999999999,0.0535999999999999,0.0,up,flat,medium,5,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E1,0,5,5,False,False,False,True,0.0535999999999999,-0.02,0.86,0.0736,-0.02,0.0736,False,1.0,1.0,0.7,False,False,False,False,False,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.88,0.9335999999999999,0.0535999999999999,0.02,up,down,medium,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E1,0,5,5,False,False,False,True,0.0535999999999999,-0.02,0.86,0.0736,-0.02,0.0736,False,1.0,1.0,0.7,False,False,False,False,False,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.88,0.9335999999999999,0.0535999999999999,0.02,up,down,medium,5,max_abs_update,0.02,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E4,3,1,5,True,True,False,True,0.0535999999999999,0.0,0.88,0.0535999999999999,0.0,0.0535999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.88,0.9335999999999999,0.0535999999999999,0.0,up,flat,medium,5,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E4,3,1,5,True,True,False,True,0.0535999999999999,0.0,0.88,0.0535999999999999,0.0,0.0535999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.88,0.9335999999999999,0.0535999999999999,0.0,up,flat,medium,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E1,0,5,5,False,False,False,True,0.0535999999999999,-0.02,0.86,0.0736,-0.02,0.0736,False,1.0,1.0,0.7,False,False,False,False,False,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.88,0.9335999999999999,0.0535999999999999,0.02,up,down,medium,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E2,1,2,5,False,False,False,True,0.0535999999999999,-0.01,0.87,0.0635999999999999,-0.01,0.0635999999999999,False,2.0,2.0,0.6,False,False,False,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.6,False,0.88,0.9335999999999999,0.0535999999999999,0.01,up,down,medium,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E2,1,2,5,False,False,False,True,0.0535999999999999,-0.01,0.87,0.0635999999999999,-0.01,0.0635999999999999,False,2.0,2.0,0.6,False,False,False,True,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.6,False,0.88,0.9335999999999999,0.0535999999999999,0.01,up,down,medium,5,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,kalshi_train_1713,Politics,E4,3,1,5,True,True,False,True,0.0535999999999999,0.0,0.88,0.0535999999999999,0.0,0.0535999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.88,0.9335999999999999,0.0535999999999999,0.0,up,flat,medium,5,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E1,0,4,5,False,True,False,True,-0.0534999999999999,0.0265,0.27,0.08,-0.0265,0.08,False,1.0,1.0,0.7,False,False,False,False,True,True,False,moderate,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.24350000000000002,0.1900000000000001,0.0534999999999999,0.0265,down,up,medium,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E1,0,4,5,False,True,False,True,-0.0534999999999999,0.0265,0.27,0.08,-0.0265,0.08,False,1.0,1.0,0.7,False,False,False,False,True,True,False,moderate,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.24350000000000002,0.1900000000000001,0.0534999999999999,0.0265,down,up,medium,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E1,0,4,5,False,True,False,True,-0.0534999999999999,0.0265,0.27,0.08,-0.0265,0.08,False,1.0,1.0,0.7,False,False,False,False,True,True,False,moderate,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.24350000000000002,0.1900000000000001,0.0534999999999999,0.0265,down,up,medium,5,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E1,0,4,5,False,True,False,True,-0.0534999999999999,0.0265,0.27,0.08,-0.0265,0.08,False,1.0,1.0,0.7,False,False,False,False,True,True,False,moderate,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.24350000000000002,0.1900000000000001,0.0534999999999999,0.0265,down,up,medium,5,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E3,2,1,5,True,False,False,True,-0.0534999999999999,0.0065,0.25,0.06,-0.0065,0.06,False,1.0,1.0,0.5,False,False,False,False,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.5,False,0.2435,0.19000000000000009,0.0534999999999999,0.0065,down,up,medium,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E1,0,4,5,False,True,False,True,-0.0534999999999999,0.0265,0.27,0.08,-0.0265,0.08,False,1.0,1.0,0.7,False,False,False,False,True,True,False,moderate,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.24350000000000002,0.1900000000000001,0.0534999999999999,0.0265,down,up,medium,5,max_abs_update,0.0265,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E3,2,1,5,True,False,False,True,-0.0534999999999999,0.0065,0.25,0.06,-0.0065,0.06,False,1.0,1.0,0.5,False,False,False,False,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.5,False,0.2435,0.19000000000000009,0.0534999999999999,0.0065,down,up,medium,5,min_abs_update,0.0065,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E1,0,4,5,False,True,False,True,-0.0534999999999999,0.0265,0.27,0.08,-0.0265,0.08,False,1.0,1.0,0.7,False,False,False,False,True,True,False,moderate,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.24350000000000002,0.1900000000000001,0.0534999999999999,0.0265,down,up,medium,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E3,2,1,5,True,False,False,True,-0.0534999999999999,0.0065,0.25,0.06,-0.0065,0.06,False,1.0,1.0,0.5,False,False,False,False,True,True,False,small,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.5,False,0.2435,0.19000000000000009,0.0534999999999999,0.0065,down,up,medium,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E1,0,4,5,False,True,False,True,-0.0534999999999999,0.0265,0.27,0.08,-0.0265,0.08,False,1.0,1.0,0.7,False,False,False,False,True,True,False,moderate,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.24350000000000002,0.1900000000000001,0.0534999999999999,0.0265,down,up,medium,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,kalshi_train_2744,Politics,E1,0,4,5,False,True,False,True,-0.0534999999999999,0.0265,0.27,0.08,-0.0265,0.08,False,1.0,1.0,0.7,False,False,False,False,True,True,False,moderate,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.7,False,0.24350000000000002,0.1900000000000001,0.0534999999999999,0.0265,down,up,medium,5,max_evidence_weights_count,,,,,,,
